BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BUILDING CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,sale_year,sale_month
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B1,11234,2,0,2,1800.0,1890.0,1935,1,B1,660000.0,2017-02-22,2017,2
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B9,11234,2,0,2,1600.0,1520.0,1940,1,B9,638000.0,2017-02-01,2017,2
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B1,11234,2,0,2,1600.0,2070.0,1930,1,B1,725000.0,2017-01-03,2017,1
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B2,11234,2,0,2,4000.0,2240.0,1930,1,B2,228500.0,2016-12-28,2016,12
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B3,11234,2,0,2,3000.0,1144.0,1930,1,B3,785000.0,2016-12-01,2016,12
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B3,11234,2,0,2,2200.0,946.0,1935,1,B3,360571.0,2016-09-29,2016,9
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B1,11234,2,0,2,2200.0,2144.0,1950,1,B1,319082.0,2017-03-28,2017,3
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B1,11234,2,0,2,2600.0,2206.0,1950,1,B1,859000.0,2017-07-31,2017,7
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B2,11234,2,0,2,2000.0,1424.0,1925,1,B2,700000.0,2017-07-10,2017,7
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B1,11234,2,0,2,2500.0,1900.0,1955,1,B1,772000.0,2016-12-15,2016,12
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B3,11234,2,0,2,2000.0,2460.0,1930,1,B3,535000.0,2017-04-06,2017,4
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B3,11234,2,0,2,2000.0,1920.0,1930,1,B3,570000.0,2017-03-23,2017,3
Brooklyn,MARINE PARK,02 TWO FAMILY DWELLINGS                    ,1,B3,11229,2,0,2,2000.0,1805.0,1930,1,B3,800000.0,2017-07-14,2017,7
Brooklyn,MARINE PARK,03 THREE FAMILY DWELLINGS                  ,1,C0,11234,3,0,3,2000.0,4080.0,1925,1,C0,1250000.0,2017-08-10,2017,8
Brooklyn,MARINE PARK,03 THREE FAMILY DWELLINGS                  ,1,C0,11234,3,0,3,2500.0,2080.0,1925,1,C0,860000.0,2016-09-06,2016,9
Brooklyn,MARINE PARK,03 THREE FAMILY DWELLINGS                  ,1,C0,11234,3,0,3,2300.0,968.0,1935,1,C0,650000.0,2017-01-19,2017,1
Brooklyn,MARINE PARK,03 THREE FAMILY DWELLINGS                  ,1,C0,11229,3,0,3,2000.0,5020.0,1959,1,C0,705000.0,2017-02-22,2017,2
Brooklyn,MARINE PARK,04 TAX CLASS 1 CONDOS                      ,1A,R3,11234,1,0,1,0.0,0.0,1998,1,R3,465000.0,2016-09-29,2016,9
Brooklyn,MARINE PARK,04 TAX CLASS 1 CONDOS                      ,1A,R3,11229,1,0,1,0.0,0.0,2000,1,R3,550000.0,2016-11-03,2016,11
Brooklyn,MARINE PARK,04 TAX CLASS 1 CONDOS                      ,1A,R3,11229,1,0,1,0.0,0.0,2000,1,R3,515000.0,2017-03-21,2017,3
Brooklyn,MARINE PARK,14 RENTALS - 4-10 UNIT                     ,2A,S3,11234,3,1,4,2000.0,3280.0,1931,2,S3,475000.0,2017-05-09,2017,5
Brooklyn,MARINE PARK,14 RENTALS - 4-10 UNIT                     ,2A,S9,11234,2,2,4,3600.0,4032.0,1931,2,S9,1350000.0,2017-06-14,2017,6
Brooklyn,MARINE PARK,22 STORE BUILDINGS                         ,4,K4,11234,2,1,3,1615.0,3002.0,1927,4,K4,1200000.0,2017-03-21,2017,3
Brooklyn,MARINE PARK,22 STORE BUILDINGS                         ,4,K1,11234,0,1,1,1679.0,1539.0,1930,4,K1,742000.0,2017-01-11,2017,1
Brooklyn,MARINE PARK,22 STORE BUILDINGS                         ,4,K1,11234,0,1,1,2000.0,1440.0,1931,4,K1,500000.0,2017-05-09,2017,5
Brooklyn,MARINE PARK,22 STORE BUILDINGS                         ,4,K4,11234,0,2,2,4000.0,2640.0,1931,4,K4,1050000.0,2017-04-28,2017,4
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,2500.0,1488.0,1910,1,A1,860000.0,2016-11-22,2016,11
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,3970.0,1872.0,1899,1,A1,1130000.0,2017-05-18,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,4000.0,2155.0,1910,1,A1,1407000.0,2017-03-08,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,4000.0,2762.0,1910,1,A1,1700000.0,2017-08-03,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,4000.0,3000.0,2006,1,A1,1950000.0,2017-06-09,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11230,1,0,1,2342.0,1932.0,1920,1,A5,880000.0,2016-11-22,2016,11
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11230,1,0,1,2017.0,1360.0,1925,1,A9,790000.0,2017-01-09,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11230,1,0,1,1700.0,1426.0,1910,1,A9,636406.0,2017-02-28,2017,2
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11230,1,0,1,1269.0,1352.0,1901,1,A5,688000.0,2017-03-23,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11230,1,0,1,1269.0,1352.0,1901,1,A5,718000.0,2017-01-23,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11230,1,0,1,2400.0,1692.0,1920,1,A9,1110000.0,2016-09-19,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A2,11230,1,0,1,5877.0,3832.0,1965,1,A2,2600000.0,2017-04-25,2017,4
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11230,1,0,1,1876.0,1620.0,1910,1,A5,875000.0,2017-06-14,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,2018.0,1620.0,1910,1,A1,1175000.0,2017-03-28,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,2252.0,1620.0,1910,1,A1,925000.0,2017-03-28,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11230,1,0,1,1530.0,1356.0,1910,1,A9,220000.0,2017-03-23,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11230,1,0,1,1683.0,1288.0,1910,1,A9,750000.0,2017-08-02,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11230,1,0,1,1530.0,1356.0,1910,1,A9,775000.0,2016-12-13,2016,12
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11230,1,0,1,1700.0,1548.0,1930,1,A9,760000.0,2016-10-06,2016,10
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11230,1,0,1,2132.0,1280.0,1925,1,A9,1075000.0,2017-08-29,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,2572.0,1392.0,1925,1,A1,650000.0,2016-12-15,2016,12
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11230,1,0,1,2000.0,1430.0,1925,1,A9,995000.0,2017-03-21,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,2000.0,1756.0,1925,1,A1,425000.0,2017-03-22,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,3000.0,1636.0,1925,1,A1,999000.0,2017-01-04,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11230,1,0,1,3333.0,2243.0,1925,1,A1,995000.0,2017-08-03,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2000.0,1485.0,1920,1,A1,705000.0,2017-08-16,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3000.0,1440.0,1920,1,A1,978500.0,2016-11-28,2016,11
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11229,1,0,1,1913.0,1130.0,1920,1,A1,750000.0,2016-10-05,2016,10
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,1616.0,1920,1,A1,1320000.0,2016-11-23,2016,11
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,2029.0,1910,1,A1,1135000.0,2017-07-27,2017,7
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,1975.0,1460.0,1915,1,A1,627500.0,2017-05-19,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2950.0,1946.0,1925,1,A1,928350.0,2017-01-06,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1152.0,1915,1,A9,790000.0,2017-06-20,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1152.0,1915,1,A9,465000.0,2016-12-15,2016,12
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,1950.0,1472.0,1925,1,A9,730000.0,2017-03-01,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1440.0,1925,1,A9,630000.0,2016-11-02,2016,11
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4767.0,2536.0,1925,1,A1,1386000.0,2017-04-04,2017,4
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4767.0,2536.0,1925,1,A1,600000.0,2017-01-18,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3500.0,2088.0,1920,1,A1,1360000.0,2016-12-02,2016,12
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,5333.0,2652.0,1925,1,A1,1675000.0,2017-03-17,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,2368.0,1925,1,A1,1500000.0,2016-10-28,2016,10
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,5000.0,3006.0,1930,1,A1,1426500.0,2016-09-29,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11210,1,0,1,3000.0,3628.0,1925,1,A5,1375000.0,2017-02-27,2017,2
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1440.0,1925,1,A9,710000.0,2016-09-13,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,5000.0,2929.0,1925,1,A1,1550500.0,2017-01-30,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,S1,11210,1,1,2,4000.0,2952.0,1910,1,S1,1500000.0,2017-02-24,2017,2
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3492.0,1274.0,1925,1,A1,1200000.0,2017-08-28,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11210,1,0,1,3600.0,2188.0,1952,1,A5,1125000.0,2016-11-23,2016,11
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,5000.0,2988.0,1925,1,A1,1800500.0,2017-06-22,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,1851.0,1925,1,A1,1084233.0,2017-06-15,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3750.0,3604.0,1925,1,A1,2000000.0,2017-08-02,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3000.0,1620.0,1920,1,A1,970000.0,2017-08-30,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11210,1,0,1,3000.0,1504.0,1925,1,A5,960000.0,2016-10-06,2016,10
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1209.0,1925,1,A9,800000.0,2017-05-16,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2667.0,1632.0,1930,1,A1,900000.0,2017-01-09,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1222.0,1925,1,A9,700000.0,2017-05-22,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2100.0,1232.0,1925,1,A9,600000.0,2016-09-19,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2100.0,1376.0,1925,1,A9,895000.0,2017-05-25,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2100.0,1372.0,1925,1,A9,200000.0,2016-09-09,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3500.0,2060.0,1920,1,A1,1925000.0,2017-03-28,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A0,11210,1,0,1,4000.0,2517.0,1940,1,A0,1700000.0,2017-08-08,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,1458.0,1901,1,A1,2200000.0,2017-06-27,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3000.0,1804.0,1925,1,A1,1175000.0,2017-08-07,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3000.0,1872.0,1925,1,A1,1300000.0,2017-02-07,2017,2
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A3,11210,1,0,1,3750.0,2400.0,1925,1,A3,709409.0,2017-01-05,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,6240.0,2806.0,1920,1,A1,2300000.0,2017-02-01,2017,2
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2000.0,1140.0,1925,1,A1,850000.0,2016-09-13,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1296.0,1925,1,A9,770000.0,2017-02-28,2017,2
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11210,1,0,1,2000.0,1378.0,1920,1,A5,700000.0,2017-08-02,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3000.0,2186.0,1920,1,A1,650000.0,2016-12-19,2016,12
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3500.0,1652.0,1920,1,A1,1100000.0,2017-03-20,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3200.0,1692.0,1925,1,A1,1089000.0,2017-05-19,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,2989.0,1925,1,A1,1900000.0,2017-06-08,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2500.0,1513.0,1920,1,A1,790000.0,2017-02-03,2017,2
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3750.0,1941.0,1910,1,A1,1140000.0,2017-05-24,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,5000.0,2684.0,1920,1,A1,1350000.0,2017-05-02,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3000.0,1480.0,1920,1,A1,1225000.0,2017-03-01,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3750.0,2105.0,1915,1,A1,2020000.0,2017-08-08,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2450.0,1408.0,1915,1,A1,970000.0,2017-08-02,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2850.0,2082.0,1925,1,A1,1079000.0,2017-08-11,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,3000.0,1462.0,1925,1,A9,1175000.0,2016-12-09,2016,12
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11210,1,0,1,3000.0,1462.0,1925,1,A5,1125000.0,2016-12-09,2016,12
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3000.0,1792.0,1925,1,A1,990000.0,2017-04-25,2017,4
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3675.0,2016.0,1925,1,A1,725000.0,2017-08-15,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3238.0,2028.0,1925,1,A1,1075000.0,2017-04-04,2017,4
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3746.0,2236.0,1910,1,A1,1775000.0,2016-09-01,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A2,11210,1,0,1,4472.0,3384.0,1950,1,A2,1375000.0,2017-05-23,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A2,11210,1,0,1,7000.0,1916.0,1950,1,A2,2060000.0,2017-07-06,2017,7
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,1984.0,1940,1,A1,1100000.0,2017-06-28,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,1713.0,1925,1,A1,1350000.0,2017-04-25,2017,4
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,1718.0,1925,1,A1,1300000.0,2016-10-11,2016,10
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,3240.0,1920,1,A1,2250500.0,2017-07-10,2017,7
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,3713.0,1994,1,A1,2250000.0,2016-11-01,2016,11
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,2730.0,1915,1,A1,1675000.0,2017-01-04,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3000.0,1926.0,1910,1,A1,2075000.0,2017-03-16,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1326.0,1925,1,A9,600000.0,2017-03-20,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2500.0,1408.0,1930,1,A1,868750.0,2017-08-03,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1280.0,1930,1,A9,690500.0,2017-02-24,2017,2
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1116.0,1930,1,A9,815000.0,2017-06-12,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,2000.0,1116.0,1930,1,A9,727000.0,2016-09-16,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11210,1,0,1,1732.0,1390.0,1935,1,A5,900000.0,2016-09-22,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3500.0,1470.0,1915,1,A1,1300000.0,2017-08-21,2017,8
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3358.0,2352.0,1920,1,A1,1425000.0,2017-01-19,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A5,11210,1,0,1,925.0,1212.0,1935,1,A5,607000.0,2017-04-27,2017,4
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A9,11210,1,0,1,3900.0,1343.0,1925,1,A9,900000.0,2017-01-30,2017,1
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3200.0,2132.0,1925,1,A1,1450000.0,2016-11-17,2016,11
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,10000.0,3512.0,1920,1,A1,3600000.0,2017-06-16,2017,6
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,5000.0,3046.0,1920,1,A1,1700000.0,2017-03-23,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,4500.0,1920,1,A1,1550000.0,2017-04-27,2017,4
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,4000.0,2508.0,1930,1,A1,720000.0,2017-05-12,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2600.0,1444.0,1915,1,A1,815000.0,2016-09-26,2016,9
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3250.0,1439.0,1920,1,A1,894000.0,2017-05-15,2017,5
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,3250.0,1422.0,1920,1,A1,885000.0,2017-03-28,2017,3
Brooklyn,MIDWOOD,01 ONE FAMILY DWELLINGS                    ,1,A1,11210,1,0,1,2100.0,1650.0,1930,1,A1,675000.0,2017-03-03,2017,3
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B3,11230,2,0,2,2000.0,1479.0,1910,1,B3,560000.0,2016-11-16,2016,11
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B1,11230,2,0,2,2200.0,3194.0,1930,1,B1,1320000.0,2017-01-03,2017,1
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B3,11230,2,0,2,5000.0,2585.0,1910,1,B3,1600000.0,2017-04-07,2017,4
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,S2,11230,2,1,3,2000.0,3040.0,1931,1,S2,1725000.0,2017-02-01,2017,2
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B1,11230,2,0,2,1473.0,1848.0,1945,1,B1,690000.0,2017-01-04,2017,1
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B3,11230,2,0,2,2425.0,1932.0,1920,1,B3,630000.0,2016-10-14,2016,10
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B3,11230,2,0,2,1269.0,1352.0,1901,1,B3,810000.0,2017-05-15,2017,5
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B1,11230,2,0,2,1269.0,1352.0,1901,1,B1,665000.0,2016-09-08,2016,9
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B3,11230,2,0,2,3960.0,1428.0,1910,1,B3,850000.0,2016-12-28,2016,12
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B2,11230,2,0,2,1700.0,1548.0,1930,1,B2,697000.0,2017-01-10,2017,1
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B2,11230,2,0,2,2400.0,2400.0,1925,1,B2,775000.0,2017-04-21,2017,4
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B2,11230,2,0,2,2800.0,2400.0,1925,1,B2,1150000.0,2017-04-03,2017,4
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,S2,11230,2,1,3,1650.0,4800.0,1930,1,S2,999000.0,2016-11-30,2016,11
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B9,11230,2,0,2,1380.0,1996.0,1920,1,B9,803000.0,2016-09-08,2016,9
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B2,11230,2,0,2,3100.0,2600.0,1925,1,B2,1315500.0,2017-07-20,2017,7
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B2,11230,2,0,2,3100.0,2600.0,1925,1,B2,900000.0,2016-09-23,2016,9
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B2,11230,2,0,2,4527.0,2936.0,1925,1,B2,1800000.0,2017-03-30,2017,3
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B1,11230,2,0,2,5030.0,4000.0,1925,1,B1,2000000.0,2016-10-05,2016,10
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B2,11230,2,0,2,3000.0,2638.0,1920,1,B2,1575000.0,2016-10-13,2016,10
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B1,11230,2,0,2,1725.0,1672.0,1935,1,B1,760000.0,2017-08-02,2017,8
Brooklyn,MIDWOOD,02 TWO FAMILY DWELLINGS                    ,1,B1,11210,2,0,2,2000.0,3300.0,1970,1,B1,1200000.0,2016-12-20,2016,12
