default,student,balance,income
No,Yes,765.1369986,14290.26763
No,No,1273.124571,57688.56805
No,No,1078.621061,46060.08477
No,No,1677.348956,44972.70986
No,No,531.7561839,42365.07367
No,Yes,631.1726124,11075.89406
No,No,1081.478534,34072.64381
No,No,368.5153456,60953.82479
No,No,343.7269991,38054.5554
No,No,1715.282689,60137.63368
No,No,450.3355798,20080.10212
No,No,740.5807734,20717.54444
No,No,0,26237.47434
No,No,475.8690387,35621.69112
No,Yes,1383.745059,14633.98588
No,Yes,406.4823849,22708.90108
No,No,857.2615657,34406.61082
No,Yes,1637.235201,16751.16975
No,No,1094.315872,34854.34239
No,No,1213.127074,47848.0479
No,Yes,1074.746406,22729.30865
No,Yes,1010.212633,13469.86665
No,No,416.1282864,21960.62456
No,Yes,675.8413465,17801.47436
No,No,0,36338.8485
No,No,867.3041732,29541.04315
No,No,843.9073034,23956.51937
No,No,766.43043,39078.797
No,No,1286.537233,46337.12389
No,No,1142.935154,34401.66711
No,Yes,925.4112876,15120.33562
No,Yes,1110.453823,14965.43739
No,Yes,938.6059755,24392.10404
No,No,321.0397429,37026.58716
No,No,943.3876407,39415.59565
No,No,511.5987702,54002.51166
No,No,743.8495986,24303.46763
No,No,1089.577061,46890.2154
No,No,0,46275.36347
No,No,0,31511.65746
No,No,1282.321247,37437.71096
No,No,1373.796792,36888.92841
No,No,1228.3343,43577.66949
No,No,1536.788312,34734.86388
No,No,735.4704341,53312.53053
No,Yes,1142.427605,26114.40315
No,No,1490.715076,36417.40004
No,No,880.0328325,60203.88156
No,No,2.84301484,39923.8193
Yes,Yes,2066.695603,10470.636
Yes,No,2343.797513,51095.29393
No,No,929.7454817,36071.52426
No,Yes,764.6277907,26188.0695
No,No,504.6044952,31870.01829
No,No,685.2069414,40555.79988
No,No,473.027458,43016.86073
No,No,1302.553499,32235.05245
No,No,435.0041342,30828.86039
No,No,601.8385009,37697.37005
No,No,456.7636577,50160.6337
No,No,1065.042918,37747.10405
No,No,1153.331896,37936.08708
No,No,59.63300148,35709.73846
No,Yes,1106.430674,16960.69412
No,Yes,1106.453525,14840.93813
No,Yes,385.430994,21619.66341
No,No,0,45025.51165
No,No,727.957482,53606.97314
No,No,1028.777609,36276.08514
No,Yes,1035.916689,10607.90614
No,No,974.5977187,25316.85875
No,No,772.8092199,39944.6072
No,No,1014.973979,41993.64061
No,Yes,0,10276.25611
No,Yes,1403.789341,22893.96052
No,No,580.4233413,25926.23509
No,No,499.5507444,45954.67124
No,Yes,748.2362054,11613.22295
No,No,568.0939695,31392.06695
No,No,1366.725774,35425.51208
No,No,511.6788941,32693.85088
No,Yes,678.2178753,19979.69399
No,Yes,1692.42056,7761.342904
No,No,631.8045979,32752.51926
No,No,585.0500546,34297.56527
No,No,1173.490792,44134.74487
No,No,544.2374276,43306.62114
Yes,Yes,1985.321739,22248.40266
No,No,1011.060904,38001.7121
No,No,1231.214517,48156.35756
No,No,875.842483,45524.5322
No,No,1516.065384,59194.23921
No,No,563.1212611,30226.48272
No,Yes,1244.566927,21717.47587
No,Yes,1215.643468,16403.68576
No,No,1077.747127,30133.25763
No,Yes,1393.916368,16658.48308
No,No,803.5700674,45353.97068
No,No,916.7492378,58469.93356
No,No,147.0493336,52074.5107
No,No,734.4727806,46805.55302
No,Yes,996.205915,13647.53574
No,No,1883.200207,47438.25571
No,No,1271.115698,40578.31619
No,No,173.7334181,32480.53398
No,No,1004.187665,37132.65721
No,Yes,2033.362496,18549.74539
No,No,269.3578618,40883.18547
No,No,441.701436,44227.91027
No,No,1471.608629,61385.59987
No,Yes,1133.822004,16602.02802
No,No,843.3526611,51736.91025
No,No,250.4683325,42309.08282
No,No,1569.728273,30604.28645
No,Yes,995.3471118,11690.74126
Yes,No,1572.34559,37895.17307
No,No,1570.416179,49501.81038
No,No,645.931623,39695.62726
No,No,1001.853011,32748.63094
No,Yes,905.2312955,15699.89846
No,Yes,859.3796898,19287.5037
No,No,1670.850285,54442.2662
No,No,391.2566277,33651.40556
No,No,670.0082484,35919.79677
No,No,1036.053835,44869.46019
No,No,481.9894913,19240.31429
No,Yes,542.7692556,17664.88143
No,Yes,887.2889243,17409.03112
No,Yes,1465.849554,17678.73631
No,Yes,1545.63746,13959.99367
No,No,262.7913362,28974.75055
No,Yes,793.7963758,21172.40412
No,No,1192.766158,45902.50755
No,Yes,1120.320878,29045.4068
No,Yes,514.1994978,21482.03481
No,No,710.7604275,53050.48538
No,No,1176.243271,27956.7829
Yes,No,1805.559588,40119.78783
No,No,124.8284595,39478.30007
No,No,1056.993239,45489.89668
No,Yes,904.9946707,19108.74233
No,No,1402.120138,41275.64547
No,No,7.069530292,48711.63749
No,Yes,733.7833904,16124.35425
No,No,612.960653,43392.88709
No,No,998.704699,46697.77777
No,No,1078.457001,33001.12651
No,No,638.4763864,53034.55233
No,Yes,890.0481045,15156.91913
No,No,815.6821325,53817.27975
No,No,1276.98265,40611.34869
No,No,671.1857708,44120.64174
No,No,818.2843466,48490.81219
No,No,1371.330899,35820.62983
No,No,897.4957561,47816.41161
No,Yes,699.6964224,17318.88187
No,No,848.9407381,35534.98389
No,No,0,27297.90952
No,Yes,1660.861064,13694.85645
No,No,1475.503847,44769.12214
No,No,0,22431.45354
No,No,1186.964356,33439.8364
No,No,844.4038026,36854.63634
No,Yes,1540.308824,15241.01588
No,No,679.7075809,29534.82146
Yes,No,1650.578,31514.25965
No,Yes,614.7838595,18487.23371
No,No,1379.678044,31766.2936
No,Yes,770.1055385,15284.71993
No,No,1209.540282,40805.77763
No,Yes,1380.969819,13633.43347
No,No,1349.106443,28340.43736
No,Yes,1051.393853,23520.426
No,Yes,428.4258221,15446.95803
No,No,1714.18603,52779.08882
No,Yes,1647.801283,15392.21298
No,No,482.9758188,47924.67664
Yes,No,2124.671313,44520.0001
No,No,297.8382216,34549.46263
No,No,1201.348042,35858.40429
No,No,811.2419476,26448.3285
No,No,0,36201.53887
No,No,585.8041768,30143.32851
No,No,511.321855,38510.16091
No,No,1249.194174,45586.89022
No,No,48.96555026,27069.73978
No,No,863.5747099,32889.38396
No,No,1579.359465,50216.57163
No,No,800.6093328,50324.55493
No,Yes,1356.534691,19480.54377
Yes,Yes,1704.578529,16887.40514
No,Yes,528.5856887,19621.62922
No,Yes,1390.507666,15885.51078
No,Yes,333.5411962,27321.55783
No,No,1569.556299,36306.01944
No,No,1509.780887,43650.41851
No,No,961.2415545,31647.28748
No,No,1443.507447,47205.34866
No,No,0,37605.37939
No,No,895.3959518,48939.73566
No,No,1355.866843,45537.95492
No,Yes,960.1139856,24326.06027
No,No,1164.4764,36997.71898
No,No,535.1829158,37042.76649
No,Yes,1424.772927,21852.92988
No,No,773.1724915,50069.20882
No,No,685.1925696,33185.01044
No,No,343.7688061,51626.13569
No,Yes,1513.541568,23556.6905
No,No,415.0036341,37859.31446
No,No,1034.36018,25111.21255
No,No,1115.896008,21646.30595
No,Yes,748.7464309,17440.62655
No,No,291.4087289,54408.78898
No,Yes,453.9297986,12665.307
No,No,889.565857,49941.08863
No,No,345.1906244,48111.44622
No,No,393.828578,28362.62463
No,Yes,991.0939963,16842.43614
No,No,4.466457821,45157.90962
No,No,660.0589187,39163.32727
No,Yes,1168.868403,18113.34377
No,No,528.8673882,38881.47626
No,No,89.33404767,36515.98159
No,Yes,196.7767287,15858.3533
No,No,1637.347759,37676.66312
No,No,574.9553577,33517.21103
No,No,969.134944,29705.04132
No,Yes,1049.241311,23332.48384
No,No,772.5312697,23222.73977
No,No,1304.068285,26219.32314
No,No,875.8752694,37160.9608
No,No,587.0745299,34975.97647
No,Yes,495.136133,15519.48512
No,No,131.6339983,42028.0086
No,No,1333.182128,19396.03188
Yes,No,1819.249095,49621.05617
No,No,953.8160755,45281.36985
No,No,327.0385825,51348.93727
No,No,989.63631,27318.94371
No,No,1109.221483,56680.13753
No,Yes,0,9321.463734
No,Yes,635.394658,18344.07546
No,No,100.021825,48377.64128
No,No,264.9680541,36842.82266
No,No,465.8456638,52714.08886
No,No,1227.2618,49697.04618
No,No,1378.677643,30862.99636
No,No,715.6567217,23266.13569
No,Yes,0,21719.45483
No,No,1335.230281,43660.39171
No,No,1576.903647,35117.80535
No,Yes,1232.590353,22108.58037
No,No,1613.714114,47151.60976
No,No,763.7431661,59856.79667
No,No,741.430159,32951.17936
No,No,325.5865499,45809.98424
Yes,No,1797.767019,47068.72461
No,No,899.9027004,47093.73838
Yes,No,1605.214586,26149.14822
No,No,0,42879.39694
No,No,886.6890235,50507.93081
No,No,1008.290635,30801.08975
No,Yes,1034.504453,19105.62822
No,Yes,1125.734507,23410.09941
No,Yes,1070.950734,12707.58041
No,No,920.4084978,40536.64248
No,Yes,734.7331649,10816.94977
No,No,1701.688487,38567.20471
No,No,1453.316173,29830.05674
No,No,294.0243461,49988.14731
No,No,1302.479132,43154.39293
No,No,1135.187984,47075.0323
No,No,1123.633139,17292.30317
No,Yes,483.1097993,15067.31371
No,No,1669.502687,30259.25637
No,Yes,1051.376889,13271.46469
No,Yes,778.3409168,23737.26676
No,No,37.99084851,43787.7819
No,No,599.8796698,51733.82517
No,Yes,1037.642867,22889.48898
No,No,1187.463608,37092.59041
No,No,1287.205895,37135.36394
No,No,599.3803801,58909.34426
No,No,278.0784558,33811.66921
No,No,536.7008086,35786.51482
No,No,626.5147862,55155.07786
No,No,0,54298.85961
No,No,885.5100067,42683.47973
No,Yes,1314.841724,15965.41501
No,No,580.164721,31879.13893
No,No,1144.530511,40998.92734
No,No,0,55435.43055
No,No,321.3085814,33136.33648
No,No,776.3958736,49705.81618
No,No,519.3086916,42861.93266
No,No,892.2810718,40492.10058
No,Yes,945.0549545,21095.53818
No,No,840.2368475,24801.36811
No,No,660.5336718,31480.04082
No,No,213.010074,38950.60007
No,No,506.8241417,50493.09526
No,No,884.6606716,35324.02022
No,Yes,296.462756,20138.24699
No,Yes,700.0753377,14828.55059
No,No,927.468685,44308.28232
No,Yes,1172.273498,22792.62169
No,No,841.5262496,40239.6774
No,No,49.6823973,47026.03855
No,Yes,903.9166521,20246.39323
No,No,600.1827009,50578.05423
No,Yes,1749.122184,21359.13155
Yes,Yes,1893.023004,16853.32957
No,Yes,1636.519725,17533.3422
No,Yes,1533.911936,16453.88308
No,Yes,1523.722571,15708.95773
No,Yes,1156.6202,11102.56815
Yes,Yes,2168.453196,24648.97992
No,No,456.8307381,39629.58084
No,No,1616.168586,39654.61886
No,Yes,1311.860099,15565.1977
No,Yes,437.0682956,21638.94784
No,No,683.1146156,31615.36555
No,Yes,1327.282439,15819.35932
No,No,797.6309421,54042.36225
No,No,635.7076076,26084.69605
No,Yes,1312.88532,16221.20289
No,Yes,944.8328467,23323.82273
Yes,No,1838.871369,32129.33982
No,No,267.3723188,41183.65749
No,Yes,723.5404147,28289.23591
No,No,610.0521709,35855.38793
No,No,1861.317697,46653.58874
No,No,0,34882.22855
No,No,1577.972544,50430.23981
No,Yes,954.1503905,15969.81997
No,No,204.3961996,38979.62388
No,Yes,1109.468217,21663.13247
No,No,771.2248776,47146.43951
No,No,376.350444,32168.44216
No,Yes,1523.880095,19342.98352
No,Yes,1178.211737,12077.01326
No,Yes,1457.575381,19668.15776
No,Yes,1292.447316,8231.037423
No,No,1233.502222,23031.60089
No,No,542.1405751,22394.1911
No,No,1381.819269,48394.28962
No,No,1157.768113,49960.76521
No,No,744.4938745,24506.6782
No,No,1387.490549,40993.59534
Yes,No,1434.127716,47311.53042
No,No,1483.536563,34156.3742
No,No,1340.893192,31959.9656
No,No,972.0944016,26231.14591
No,No,1511.879387,36381.23765
No,Yes,1111.997722,20549.62035
No,Yes,1555.563352,15957.32883
No,No,1727.365146,41707.4773
No,No,25.7358489,49089.60408
Yes,Yes,1895.334933,16394.50811
No,Yes,417.478257,17787.94782
No,No,247.1990572,37377.35782
No,No,91.38769809,44091.876
No,Yes,617.089796,22801.66397
No,Yes,793.3337851,10487.93018
No,Yes,1035.720966,20393.27002
No,No,826.9817504,35426.1808
No,No,1734.451564,31578.00495
No,No,1069.62206,40299.31991
No,No,626.8384282,41334.18353
No,No,932.0569663,45505.30722
No,No,1551.027731,31768.03061
No,Yes,315.0902684,22551.89125
No,No,1059.351605,41179.01002
No,No,976.7040479,59291.72257
No,Yes,562.5589369,11524.81035
No,Yes,310.0202771,16382.15293
No,No,936.944765,40240.49711
No,No,0,43033.49225
No,Yes,431.1970473,20301.49367
No,No,1411.548718,42956.63139
No,Yes,1183.452815,16189.28839
No,Yes,1849.603666,16966.88592
No,No,391.4820793,45821.63323
No,No,10.88494131,32866.44524
No,Yes,697.2486326,25730.91758
No,No,175.054337,22644.99588
No,Yes,1094.740579,19638.26543
No,Yes,134.6240411,19464.29871
No,No,1069.748332,32441.28198
No,No,1165.812599,47005.57329
No,No,321.2181021,43257.35349
No,No,178.2750321,35615.92811
No,Yes,953.8584818,18121.11336
No,Yes,1335.812707,12843.44803
No,Yes,853.5943254,25373.46219
No,No,639.6256747,38660.92322
No,No,1051.847749,37160.2733
No,No,335.1071558,36374.21438
No,No,1193.762792,34909.30888
No,No,915.2030835,31422.94555
No,No,426.0870274,15498.86947
Yes,Yes,1805.618353,19168.02997
No,No,717.4789564,37810.47213
No,No,520.9472873,41039.28245
No,No,1034.892431,34539.84576
No,Yes,1022.598336,11739.09598
No,No,617.5914405,43871.69796
No,Yes,1322.162293,16984.19826
No,No,476.5913949,33760.45831
No,No,1101.091224,43035.56208
No,Yes,1019.579112,15833.79065
No,No,329.4482726,43242.87537
No,Yes,949.2338248,25040.71234
No,Yes,1230.714628,18581.27461
No,No,1252.653058,35382.14033
No,No,0,47019.66323
No,No,642.2693048,37752.38459
No,No,512.5135258,44178.8405
No,No,1114.901552,38155.36839
No,Yes,1742.346535,10778.15487
No,No,763.0223125,34931.34829
No,No,878.4447309,47722.81035
No,Yes,936.2295509,14217.40152
No,No,585.2377164,40585.74654
No,No,347.6140996,40138.0778
No,No,607.8986423,26117.66517
No,Yes,1251.085756,21968.26999
No,No,316.5364349,39995.3188
No,No,336.7970403,42880.4643
No,Yes,871.0667958,13144.36558
No,No,1187.904686,43873.98291
No,No,86.01278996,43467.50265
No,No,737.041709,27879.65685
No,Yes,1419.870721,10401.04666
No,Yes,402.5033656,12255.87074
No,No,191.2150007,41921.68285
No,Yes,1836.780086,15422.23216
No,Yes,1273.186248,20429.62137
No,No,1037.600637,40415.82298
No,No,827.5428855,39655.67701
No,No,915.9135902,34934.48239
No,Yes,212.7086441,13155.67206
No,No,941.1681796,58991.86151
No,No,487.4168943,34439.90331
No,No,1889.524775,32509.61626
No,No,691.2022794,38948.10536
No,Yes,502.6458212,14425.08417
No,No,140.0185757,52099.1163
No,No,0,36484.59415
No,No,519.4614942,44498.01559
No,Yes,1031.869798,19322.55235
No,No,939.6693901,47112.7653
No,No,0,44902.92935
No,No,1093.684902,39684.45193
No,Yes,1623.336605,14338.40878
No,No,851.2040106,44905.32531
No,No,1119.702648,33510.35718
No,No,0,32720.5717
No,Yes,744.9142665,15711.71642
No,Yes,303.3458684,15220.59932
No,No,1522.755927,29165.44319
No,No,361.3676099,36533.71036
No,No,1062.727927,48041.6494
No,Yes,1344.094679,22012.29315
No,No,387.7319185,55163.79694
No,No,860.0282429,56687.14354
No,No,1637.357955,46629.94697
No,No,975.1985123,30573.25805
No,No,487.7974797,21418.69468
No,No,0,49626.41562
Yes,No,1562.454585,43067.33374
No,No,1399.126163,26505.02013
No,Yes,542.064066,9135.886774
No,No,901.0757265,38613.42665
No,No,295.8705689,19054.0305
No,No,90.56141029,50939.52115
No,No,476.1499315,58837.72311
No,No,382.8850624,42620.53023
No,No,1013.963746,49653.79713
No,Yes,932.6857989,15774.70106
No,No,360.5749488,42217.38292
No,No,727.9636084,40258.70172
No,No,917.9527564,31380.23317
No,No,1567.165357,38255.05057
No,No,1006.680488,33348.57536
No,No,1278.932666,42894.7653
No,No,0,56493.48609
No,No,1107.487867,23530.62273
No,Yes,1719.566851,18696.29875
No,No,1066.174662,33911.56487
No,No,0,30172.81059
No,Yes,1296.103527,15709.45579
No,No,720.2445985,38493.49193
No,No,574.6382233,41914.46952
No,No,241.4300888,34507.77593
No,No,345.1421431,41943.77284
No,No,1341.703442,53122.06896
Yes,No,1847.791373,30202.84624
No,Yes,1497.067767,9030.402564
No,No,503.39124,29187.44412
No,No,1119.575449,42280.80903
No,No,1172.415172,58067.12982
No,Yes,1594.384586,21514.6028
No,No,566.4438526,36039.39407
No,No,542.4701592,39037.80101
No,No,1086.420939,38656.66313
No,Yes,995.0394301,8750.5588
No,Yes,1200.875976,13833.9822
No,No,0,56895.96198
Yes,No,1508.649243,37111.3089
No,No,1170.547946,52358.80093
No,No,1356.743836,54489.93878
No,No,850.0364106,31522.23465
No,No,1184.140383,25196.76179
No,No,902.7136645,23847.39229
No,Yes,1597.890914,24006.18039
No,No,1079.076123,36636.28005
No,Yes,1503.578445,18776.53385
Yes,Yes,1570.65878,16239.15317
No,No,0,41655.68226
No,Yes,735.5783648,13976.68591
No,No,923.3462318,44670.86424
No,Yes,1269.678223,13998.30673
No,No,706.4819315,48339.87899
No,No,1146.875398,64644.90529
No,Yes,1749.549609,20078.36188
No,Yes,263.49132,25363.59525
No,No,468.8699085,44285.32011
No,No,443.9130878,35241.99297
No,No,375.720573,35564.41027
No,No,772.8229977,25556.75717
No,No,750.1395372,17993.82049
No,No,414.8042587,37825.37218
No,No,626.1752277,33930.97505
No,No,645.2012091,44324.22436
No,Yes,1287.287235,13215.97025
No,No,1391.261154,51169.36221
No,Yes,601.8046898,16266.3026
No,No,1061.310874,33942.61975
No,No,272.7504686,42646.70489
No,Yes,1421.740129,11134.9396
No,No,1065.626806,36015.68758
No,No,1167.035059,34467.54286
No,No,949.1290849,28411.65649
No,Yes,565.9887284,18645.93665
Yes,No,1914.106962,55573.70171
No,No,515.9428051,50678.33694
No,No,1347.46071,32720.44574
No,No,124.3059108,44464.63585
No,No,1007.220296,42183.08973
No,No,218.3379599,44179.9465
No,No,1344.55595,34841.26052
No,No,1063.219526,27887.25053
No,Yes,624.5431657,14820.46719
No,No,559.8320113,39144.47684
No,No,341.3868405,29326.33924
No,No,574.1644925,44072.0608
No,Yes,734.8982568,11868.07421
No,No,875.2953348,46041.75628
No,No,366.0908026,47096.37807
No,Yes,1009.993872,19870.53658
No,No,221.9224906,32988.57136
Yes,Yes,1957.120295,18805.95213
No,Yes,1050.431291,19246.33309
No,No,612.3249889,55326.41284
Yes,No,1456.96393,49054.19389
No,Yes,1821.523917,15802.38929
No,Yes,770.3280295,29059.14469
No,Yes,1269.906274,771.9677294
No,Yes,1923.381941,12940.22783
No,No,890.7594972,20257.37999
No,No,1341.054788,33778.16204
No,No,888.2650394,37745.60517
No,Yes,1189.313959,19545.72712
No,No,1820.540494,46251.44869
No,No,481.8409362,36377.64743
No,No,432.0920648,56732.73728
No,No,683.9971778,36578.18465
No,No,354.7019532,44412.19392
No,Yes,669.7372373,17109.63048
No,Yes,713.9228744,26049.97564
No,No,597.0416087,31713.09769
No,Yes,1306.416879,18996.35032
No,No,1991.135514,30809.67457
No,Yes,717.6328948,19590.971
No,No,390.6066769,38083.5473
No,Yes,1862.538659,23839.57252
Yes,No,1143.680503,37751.01734
No,No,264.372357,45778.30895
No,No,216.8465333,37160.9411
No,No,686.8929286,51120.82998
No,No,1642.192319,24444.31218
No,Yes,0,15587.9006
No,Yes,1218.649212,19206.13346
No,No,1970.859761,37905.25263
No,Yes,1151.733317,23149.54749
No,No,539.0777208,36275.45572
Yes,Yes,2287.173842,18692.14431
No,No,1218.245802,56816.80894
No,No,700.4531369,54661.11507
No,No,1167.231679,30648.4288
No,No,1492.615028,46174.69799
No,No,666.3947948,34912.3367
No,Yes,636.8988095,23005.57595
No,No,420.727023,37831.57008
No,No,879.0526491,30633.84194
No,No,376.2411614,25821.16106
No,No,961.4024541,25478.81835
No,No,500.7285411,33406.05411
No,Yes,369.6799323,24834.41758
No,No,719.938044,31031.2194
No,No,1168.347005,39275.19354
No,No,600.5380969,39260.38212
No,No,0,18593.91474
No,No,252.9448968,23443.41646
No,No,676.4308888,53378.98852
No,Yes,1066.822188,26348.30364
No,Yes,1004.650577,13869.7521
No,No,1010.421141,46217.80956
No,No,1260.931294,27697.33825
No,No,402.6324273,58828.79225
No,Yes,919.4754847,6100.733202
No,No,1004.653816,42729.18223
No,No,614.5385663,33811.98762
No,No,1358.109779,50662.89279
No,No,160.5248787,29675.83549
No,Yes,1190.188829,15860.32668
No,No,262.5992604,48762.28355
No,No,647.9180241,35494.48529
No,No,1574.651282,30559.5137
No,Yes,1658.602257,14821.00456
No,No,4.814908682,28714.13538
No,No,1220.312282,36190.99361
No,No,802.8571022,45806.19917
No,No,81.87448947,35818.228
No,Yes,70.73361201,17466.13896
No,Yes,962.9057964,22795.0325
No,No,926.694301,44233.64617
Yes,Yes,1233.445895,12586.47819
No,Yes,644.1117175,9778.219986
No,Yes,1338.659659,8078.176047
No,No,740.3867859,46877.96074
No,Yes,901.1865026,19204.70162
No,No,975.3887418,45597.93769
No,No,298.7196152,49585.87127
No,No,591.4980139,29507.48706
No,No,177.0144011,37553.80181
No,No,292.2719769,60582.22621
No,No,625.1918331,32826.40965
No,No,546.9866501,37513.70038
No,No,727.6753323,23515.61089
No,Yes,531.9764082,21357.63216
No,No,311.2127675,51257.87429
No,Yes,703.0630696,17692.65839
No,No,1239.683068,52241.45566
No,No,810.2788394,51283.14786
No,No,303.4826916,21381.31449
No,No,1372.035706,36188.23978
No,No,1146.375563,37053.82846
No,Yes,730.9627524,20097.40094
No,No,807.2192163,42138.65307
No,No,450.4055188,34206.27365
No,Yes,467.9127389,25424.41007
