Sold Price,DOM,Garage Capacity,HOA Fee,Irregular Shape,Quadrant,School District,Sold Terms,Total Bedrooms,Total Bathrooms,Total Square Feet,Year Built,Zip,year_sold,month_sold,built_after_2000
232000,2,1,0,No,NE,Cache,Cash,3,1,1196,1952,84326,2020,1,0
240000,3,2,0,No,NE,Cache,Conventional,4,2,1898,1935,84326,2018,3,0
336000,3,2,0,No,NE,Cache,Cash,4,3,3191,1998,84326,2020,9,0
427000,3,2,0,No,NE,Cache,Conventional,6,3,3082,2005,84326,2020,10,1
309900,4,2,0,No,SW,Cache,USDA Rural Development,5,3,2930,1979,84326,2020,6,0
326000,4,2,0,No,NE,Cache,Conventional,6,3,2585,2004,84326,2019,11,1
389900,4,3,0,No,SW,Cache,FHA,5,4,3582,2015,84326,2019,2,1
699000,4,3,0,No,NE,Cache,Conventional,6,4,5634,2013,84326,2019,9,1
397000,5,4,0,Yes,SE,Cache,Conventional,5,3,3450,2010,84326,2019,8,1
793800,5,3,0,No,NE,Cache,Conventional,6,4,5536,2008,84326,2020,10,1
178000,6,2,0,No,NE,Cache,Other,5,4,2700,1973,84326,2018,7,0
419900,6,2,0,No,NE,Cache,VA,6,3,3732,2004,84326,2020,10,1
310000,7,2,0,Yes,SE,Cache,Conventional,4,3,3000,2004,84326,2018,8,1
207000,8,2,0,No,NW,Cache,FHA,4,2,2175,1915,84326,2018,5,0
237300,8,2,0,No,NW,Cache,Conventional,4,3,2288,1993,84326,2018,10,0
299900,8,2,0,No,NE,Cache,VA,5,3,2872,1999,84326,2019,6,0
337000,9,3,0,No,NE,Cache,Conventional,3,2,3462,2016,84326,2018,5,1
378000,9,2,0,No,NE,Cache,USDA Rural Development,6,3,3243,2005,84326,2020,6,1
485000,9,2,0,No,SE,Cache,Conventional,3,4,3464,2014,84326,2020,8,1
255000,10,2,0,No,NE,Cache,USDA Rural Development,5,3,2382,1993,84326,2018,3,0
435500,10,3,0,Yes,NE,Cache,Other,5,3,3960,2007,84326,2020,10,1
236000,15,2,0,No,NE,Cache,FHA,5,2,2052,2018,84326,2018,5,1
307000,15,2,0,No,NE,Cache,Conventional,5,4,3380,2006,84326,2019,3,1
294000,18,2,0,No,SE,Cache,Conventional,6,3,2472,2008,84326,2020,6,1
282000,20,2,0,No,SW,Cache,Conventional,4,2,2490,1996,84326,2018,11,0
355000,20,3,0,No,NE,Cache,Cash,3,2,3444,2016,84326,2019,5,1
305000,23,2,0,No,NW,Cache,Conventional,5,2,2958,1976,84326,2019,10,0
325000,23,2,0,No,NE,Cache,Conventional,5,3,3108,2006,84326,2018,5,1
398000,25,2,0,No,SE,Cache,Conventional,4,3,3623,2011,84326,2018,11,1
300000,27,2,0,No,NW,Cache,Conventional,4,4,3351,1980,84326,2020,3,0
329900,27,2,0,No,NW,Cache,Conventional,6,3,2760,2004,84326,2018,8,1
345000,27,2,0,No,NE,Cache,Conventional,6,3,2585,2004,84326,2020,9,1
384000,27,2,0,No,SE,Cache,Cash,6,3,3493,2012,84326,2019,4,1
270000,28,2,0,No,NE,Cache,FHA,5,2,2086,1996,84326,2019,9,0
195000,29,2,0,No,SE,Cache,USDA Rural Development,3,1,2022,1919,84326,2018,8,0
389000,30,3,0,No,SE,Cache,Conventional,4,4,2379,2007,84326,2019,9,1
319500,33,2,0,Yes,SW,Cache,Conventional,4,4,3502,1968,84326,2020,6,0
378500,33,2,0,No,NE,Cache,Conventional,5,3,3633,2006,84326,2018,5,1
320000,35,2,0,No,NE,Cache,Conventional,7,3,2760,2000,84326,2020,6,1
396000,35,3,0,No,NE,Cache,Conventional,3,2,3492,2019,84326,2020,6,1
412000,35,4,0,No,NE,Cache,Conventional,5,4,3931,2006,84326,2020,3,1
255000,37,2,0,No,SW,Cache,Conventional,4,2,2206,1977,84326,2018,10,0
292000,39,2,0,No,NE,Cache,Conventional,5,3,2956,1991,84326,2018,12,0
367000,45,2,0,No,NE,Cache,Conventional,6,3,3650,2004,84326,2018,2,1
399900,47,3,0,No,NE,Cache,Conventional,6,4,3444,2005,84326,2018,11,1
318500,49,2,0,No,NE,Cache,Conventional,6,3,2636,1992,84326,2020,7,0
234000,50,0,0,No,NE,Cache,Conventional,4,2,1818,1981,84326,2019,11,0
279900,53,2,0,No,SE,Cache,Conventional,4,3,3362,1914,84326,2018,1,0
210000,57,2,0,No,SW,Cache,Conventional,4,2,2184,1977,84326,2018,5,0
445000,60,2,0,No,SE,Cache,Conventional,5,4,4364,1971,84326,2020,1,0
348000,62,2,0,No,SE,Cache,Conventional,6,3,2976,2009,84326,2020,5,1
411000,71,4,0,No,NE,Cache,Conventional,6,3,3964,2005,84326,2020,8,1
377450,72,2,0,No,NW,Cache,Other,5,4,3386,1992,84326,2020,8,0
420000,86,3,0,No,NE,Cache,Conventional,6,3,3508,2005,84326,2019,10,1
286500,91,2,0,No,NE,Cache,FHA,4,3,3191,1998,84326,2019,8,0
413400,97,2,0,No,NE,Cache,Conventional,7,4,4490,1979,84326,2018,6,0
295000,99,3,0,No,NE,Cache,FHA,4,3,2337,1993,84326,2018,12,0
258500,110,3,0,No,SE,Cache,FHA,4,2,2122,1993,84326,2018,9,0
380500,110,2,0,No,NE,Cache,Conventional,5,3,3147,2004,84326,2020,6,1
252000,125,3,0,No,NW,Cache,Conventional,5,2,2050,1963,84326,2019,5,0
345000,125,2,0,No,NE,Cache,Conventional,4,3,2738,1999,84326,2020,1,0
415000,132,2,0,No,NE,Cache,Conventional,5,3,4346,2004,84326,2019,9,1
330000,148,2,0,No,SE,Cache,Conventional,5,3,2810,2009,84326,2020,1,1
390573,246,3,0,No,NE,Cache,Conventional,4,3,3601,2018,84326,2019,3,1
224500,5,2,0,No,SW,Cache,Other,3,2,1840,1915,84327,2019,8,0
265000,5,0,0,No,SE,Cache,Conventional,4,2,1832,1934,84327,2020,3,0
221000,8,2,0,No,NW,Cache,Conventional,3,2,2350,1940,84327,2018,11,0
300000,8,2,0,No,SW,Cache,Conventional,4,2,2148,1977,84327,2020,9,0
540450,13,2,0,No,SE,Cache,Conventional,5,3,5310,1940,84327,2018,3,0
319900,17,2,0,Yes,NE,Cache,Conventional,5,4,3607,1990,84327,2018,3,0
204000,33,1,0,No,NE,Cache,Conventional,3,1,1732,1928,84327,2018,10,0
260000,34,2,0,No,NW,Cache,FHA,3,2,2096,1999,84327,2019,12,0
459000,39,2,0,No,NW,Cache,VA,5,4,3950,2001,84327,2020,5,1
249900,40,2,0,No,NW,Cache,Other,3,2,2096,1999,84327,2018,6,0
261000,45,2,0,No,NW,Cache,USDA Rural Development,6,3,2716,2003,84327,2018,6,1
194900,46,0,0,No,SW,Cache,VA,3,1,1174,1900,84327,2019,10,0
198500,84,0,0,No,SW,Cache,USDA Rural Development,3,1,2324,1978,84327,2018,3,0
265000,180,6,0,No,SW,Cache,Conventional,4,2,2496,1979,84327,2018,5,0
155394,1,1,85,No,SW,Cache,USDA Rural Development,2,3,1420,2017,84321,2018,1,1
190500,1,1,90,No,SW,Cache,Cash,2,3,1424,2016,84321,2019,4,1
248000,1,2,0,No,SW,Cache,FHA,4,2,1848,2012,84321,2019,5,1
241500,1,3,0,No,SW,Cache,FHA,3,2,2500,2005,84321,2019,6,1
245000,1,2,0,No,SW,Cache,USDA Rural Development,4,2,1618,2005,84321,2018,7,1
259000,1,1,0,No,SE,Cache,Conventional,4,3,2285,1958,84321,2019,7,0
262600,1,2,0,No,SW,Cache,USDA Rural Development,4,2,1817,2002,84321,2020,4,1
270000,1,2,0,No,SW,Cache,Conventional,3,2,1922,2009,84321,2019,6,1
275000,1,2,0,No,SW,Cache,Conventional,4,2,1659,2014,84321,2019,10,1
290000,1,2,0,No,SW,Cache,USDA Rural Development,4,2,1651,2007,84321,2020,8,1
290000,1,2,0,No,SW,Cache,Conventional,4,2,1560,2006,84321,2020,11,1
291900,1,2,0,No,SW,Cache,Conventional,3,3,1976,2014,84321,2020,6,1
319900,1,2,180,No,SW,Cache,FHA,4,3,2285,2014,84321,2019,8,1
325000,1,3,0,No,SW,Cache,Conventional,5,3,3364,2003,84321,2018,7,1
329000,1,2,0,Yes,SW,Cache,Cash,6,3,2670,2007,84321,2020,7,1
239900,2,2,0,No,SW,Cache,FHA,4,2,1498,2002,84321,2018,8,1
249900,2,2,0,No,SW,Cache,Conventional,4,2,1712,2009,84321,2018,8,1
274900,2,2,0,No,SW,Cache,Conventional,4,3,1898,2005,84321,2018,8,1
292000,2,2,0,No,SW,Cache,Conventional,4,3,1620,2011,84321,2020,7,1
305000,2,2,0,No,SW,Cache,Conventional,4,2,1800,2012,84321,2020,10,1
305500,2,2,0,Yes,SW,Cache,USDA Rural Development,3,3,2069,2003,84321,2020,6,1
307900,2,2,0,No,SW,Cache,Conventional,4,2,1579,2007,84321,2020,10,1
330000,2,2,0,Yes,SW,Cache,Conventional,4,3,2065,2009,84321,2020,8,1
354900,2,2,0,Yes,SW,Cache,Conventional,4,3,2106,2014,84321,2020,6,1
362000,2,2,0,No,SW,Cache,Cash,4,3,2555,2019,84321,2019,11,1
425000,2,2,0,No,SW,Cache,Cash,5,4,3766,2001,84321,2019,9,1
602500,2,3,0,No,SW,Cache,Cash,6,3,4652,2012,84321,2020,10,1
200000,3,2,85,No,SW,Cache,FHA,3,3,1683,2008,84321,2018,3,1
202500,3,1,90,No,SW,Cache,Other,2,3,1406,2013,84321,2020,4,1
221347,3,2,0,No,SW,Cache,FHA,5,4,2158,1999,84321,2018,7,0
234500,3,2,90,No,SW,Cache,Conventional,3,3,1528,2009,84321,2020,7,1
235500,3,2,90,No,SW,Cache,Conventional,3,3,1429,2017,84321,2020,6,1
239800,3,2,0,No,SW,Cache,VA,4,2,1952,2010,84321,2018,10,1
244500,3,2,0,No,SW,Cache,Conventional,4,2,1659,2006,84321,2019,4,1
246900,3,2,0,Yes,SW,Cache,FHA,4,2,1616,2008,84321,2018,9,1
254900,3,2,0,No,SW,Cache,FHA,4,3,1916,2007,84321,2018,9,1
275000,3,2,0,No,SW,Cache,Conventional,4,2,1922,1996,84321,2020,3,0
275000,3,2,0,No,SW,Cache,Conventional,4,3,1963,2016,84321,2018,5,1
279900,3,2,0,No,SW,Cache,FHA,5,2,2100,2013,84321,2019,5,1
274900,3,2,0,Yes,SW,Cache,Conventional,4,2,1560,2008,84321,2020,6,1
288000,3,2,0,Yes,SW,Cache,Cash,5,3,2705,2005,84321,2018,4,1
318500,3,2,0,No,SW,Cache,Other,4,4,2240,2006,84321,2020,7,1
335600,3,2,0,No,SW,Cache,FHA,6,3,3681,2006,84321,2019,2,1
415000,3,3,0,No,SW,Logan,Conventional,3,2,3590,2018,84321,2020,9,1
176000,4,2,0,No,SW,Cache,Cash,3,1,1105,1964,84321,2018,5,0
190000,4,2,85,No,SW,Cache,Conventional,3,3,1656,2009,84321,2018,2,1
200000,4,1,90,No,SW,Cache,Conventional,2,3,1217,2011,84321,2020,7,1
200000,4,2,85,No,SW,Cache,FHA,3,3,1530,2010,84321,2018,3,1
195000,4,2,85,No,SW,Cache,Cash,3,3,1530,2010,84321,2018,2,1
220000,4,2,90,No,SW,Cache,Conventional,3,3,1528,2009,84321,2019,10,1
237500,4,2,0,No,SW,Cache,FHA,4,2,1951,2014,84321,2018,6,1
240000,4,2,0,No,SW,Cache,FHA,4,2,1618,2004,84321,2018,3,1
249900,4,2,95,No,SW,Cache,Conventional,3,2,1400,2007,84321,2020,4,1
254000,4,2,0,No,SW,Cache,Conventional,4,2,1508,2006,84321,2019,5,1
260000,4,2,0,No,SW,Cache,USDA Rural Development,4,2,1690,2006,84321,2020,1,1
264900,4,2,0,No,SW,Cache,Other,5,3,2226,1993,84321,2018,5,0
270000,4,2,0,No,SW,Cache,FHA,4,2,1666,2006,84321,2020,6,1
265750,4,2,0,No,SW,Cache,Conventional,4,2,1898,2008,84321,2018,4,1
279500,4,2,0,Yes,SW,Cache,Conventional,3,2,2608,2016,84321,2019,12,1
295000,4,2,0,No,SW,Cache,Conventional,5,3,2638,2012,84321,2019,4,1
368000,4,2,0,No,SW,Cache,Conventional,5,3,2118,2004,84321,2020,9,1
365000,4,3,0,No,SW,Cache,Conventional,5,3,3288,2008,84321,2018,4,1
425500,4,3,0,No,SW,Cache,Conventional,5,3,3218,2008,84321,2020,6,1
519900,4,3,0,No,SW,Cache,Conventional,6,3,3801,2009,84321,2020,7,1
215000,5,2,90,No,SW,Cache,Other,3,3,1374,2011,84321,2019,8,1
235000,5,2,0,No,SW,Cache,Conventional,4,2,1478,2003,84321,2018,4,1
269900,5,2,0,No,SW,Cache,Conventional,4,3,1841,2009,84321,2019,2,1
275000,5,2,0,No,SW,Cache,Conventional,3,2,2646,2013,84321,2019,8,1
270000,5,2,0,No,SW,Cache,USDA Rural Development,4,3,1786,2012,84321,2020,4,1
307000,5,2,0,No,SW,Cache,Conventional,4,1,2288,1977,84321,2020,7,0
299900,5,2,0,No,SW,Cache,Conventional,5,3,2603,2015,84321,2018,12,1
310000,5,2,0,No,SW,Cache,Conventional,4,2,2021,1972,84321,2020,10,0
311000,5,2,0,No,SW,Cache,FHA,5,3,2732,2003,84321,2019,8,1
323000,5,2,0,No,SW,Cache,Conventional,4,2,2702,2014,84321,2020,4,1
335500,5,3,0,No,SW,Cache,Conventional,4,3,2654,2013,84321,2019,7,1
336400,5,3,120,No,SE,Cache,Conventional,4,3,1981,1996,84321,2018,8,0
444000,5,3,0,No,SE,Cache,Conventional,3,3,3635,2020,84321,2020,8,1
183500,6,2,85,No,SW,Cache,Cash,3,3,1530,2017,84321,2018,11,1
194000,6,2,90,No,SW,Cache,Other,3,3,1374,2011,84321,2019,3,1
255500,6,2,0,Yes,SW,Cache,FHA,4,2,1980,2011,84321,2019,5,1
265000,6,2,0,No,SW,Cache,Conventional,6,2,1991,2004,84321,2019,6,1
278000,6,2,0,Yes,SW,Cache,Cash,4,2,1660,2007,84321,2020,7,1
270000,6,2,0,No,SW,Cache,Cash,4,3,1941,2016,84321,2018,8,1
277000,6,2,0,No,SW,Cache,Conventional,5,3,2222,2004,84321,2019,3,1
276900,6,2,0,No,SW,Cache,Conventional,3,3,1880,2019,84321,2019,9,1
293199,6,3,0,No,SW,Cache,Conventional,4,3,2440,2010,84321,2018,3,1
309000,6,2,0,No,SW,Cache,Cash,4,3,1958,1993,84321,2020,10,0
300000,6,3,0,No,SW,Cache,Conventional,3,3,2020,2007,84321,2018,11,1
306000,6,2,0,No,SW,Cache,VA,4,2,1688,2010,84321,2020,11,1
315000,6,2,0,No,SW,Cache,Conventional,3,3,2290,2019,84321,2019,8,1
307000,6,2,0,No,SW,Cache,Conventional,4,2,1996,2014,84321,2020,9,1
329900,6,2,0,No,SW,Cache,FHA,4,2,3071,2005,84321,2018,12,1
375000,6,6,0,No,SW,Cache,Conventional,3,3,2475,2002,84321,2018,10,1
188229,7,2,85,No,SW,Cache,USDA Rural Development,3,3,1530,2017,84321,2019,2,1
205000,7,2,85,No,SW,Cache,Conventional,3,3,1560,2008,84321,2018,12,1
209000,7,1,90,No,SW,Cache,Conventional,2,3,1421,2009,84321,2020,10,1
236000,7,2,0,No,SW,Cache,USDA Rural Development,4,2,1809,2012,84321,2018,6,1
239500,7,2,0,No,SW,Cache,FHA,3,2,1947,2009,84321,2018,3,1
252700,7,2,0,No,SW,Cache,Conventional,4,2,1659,2011,84321,2018,12,1
265000,7,2,0,Yes,SW,Cache,Conventional,4,2,1848,2013,84321,2018,9,1
252950,7,2,0,Yes,SW,Cache,Conventional,3,3,2100,2009,84321,2018,4,1
270000,7,2,0,No,SW,Cache,FHA,3,3,2762,2003,84321,2018,6,1
270000,7,2,0,No,SW,Cache,USDA Rural Development,4,3,2014,2009,84321,2019,4,1
296500,7,2,0,No,SW,Cache,FHA,4,3,2573,1991,84321,2019,5,0
299999,7,2,0,No,SW,Cache,Conventional,4,3,3282,2009,84321,2018,6,1
323000,7,2,0,No,SW,Cache,Conventional,5,3,2710,2005,84321,2018,11,1
325500,7,2,0,Yes,SW,Cache,Conventional,4,3,2500,2016,84321,2019,2,1
359900,7,3,0,No,SW,Cache,VA,4,3,2192,2018,84321,2020,6,1
380000,7,2,0,No,SW,Cache,Conventional,4,3,3783,2012,84321,2019,5,1
390900,7,6,0,No,SW,Cache,Other,4,3,2709,2006,84321,2019,11,1
623500,7,3,55,No,SE,Cache,Conventional,5,4,4118,2018,84321,2019,9,1
178400,8,0,0,No,SE,Cache,FHA,3,1,2098,1942,84321,2018,3,0
205900,8,2,85,No,SW,Cache,USDA Rural Development,3,3,1676,2014,84321,2018,7,1
243900,8,2,0,No,SW,Cache,FHA,4,2,1601,2009,84321,2018,7,1
252500,8,2,0,No,SW,Cache,Conventional,4,2,1486,2007,84321,2019,12,1
260000,8,2,0,No,SW,Cache,VA,5,2,1894,1994,84321,2019,8,0
301500,8,2,0,No,SW,Cache,Conventional,4,3,1863,2009,84321,2020,10,1
346400,8,2,0,Yes,SW,Cache,FHA,6,3,3334,2006,84321,2018,5,1
391700,8,3,0,No,SW,Cache,Conventional,4,3,2639,2020,84321,2020,5,1
259900,9,2,0,No,SW,Cache,FHA,4,2,2030,2000,84321,2018,10,1
277000,9,2,0,No,SW,Cache,USDA Rural Development,3,2,1947,1985,84321,2020,6,0
292100,9,2,0,No,SW,Cache,FHA,5,3,2610,2012,84321,2019,1,1
195700,10,0,0,No,SW,Cache,Conventional,4,3,2194,1949,84321,2019,6,0
232000,10,2,0,No,SW,Cache,USDA Rural Development,3,3,1536,2009,84321,2018,5,1
254900,10,2,0,No,SW,Cache,Conventional,4,2,2026,1992,84321,2018,12,0
267150,10,2,0,No,SE,Cache,Conventional,4,3,2392,1978,84321,2018,5,0
265000,10,2,110,No,SW,Cache,FHA,3,2,1739,2007,84321,2018,6,1
266000,10,2,15,No,SW,Cache,FHA,4,3,2217,2014,84321,2018,8,1
340000,10,2,0,Yes,SW,Cache,Cash,6,3,3179,2005,84321,2019,4,1
359000,10,3,0,No,SW,Cache,Cash,5,3,3324,2005,84321,2018,10,1
195000,11,2,85,No,SW,Cache,Cash,3,3,1530,2009,84321,2018,3,1
204000,11,1,85,No,SW,Cache,Conventional,2,3,1468,2008,84321,2019,9,1
245000,11,2,0,No,SW,Cache,Conventional,5,3,1882,2006,84321,2018,3,1
284000,11,2,0,No,SW,Cache,Conventional,4,2,2700,2006,84321,2019,2,1
178650,12,2,0,No,SW,Cache,Cash,2,1,904,1963,84321,2018,7,0
235000,12,2,0,No,SW,Cache,Conventional,4,3,1660,2011,84321,2018,4,1
259400,12,3,0,No,NW,Cache,Conventional,3,2,1863,2007,84321,2018,10,1
300000,12,2,0,No,SW,Cache,Conventional,5,3,2727,2012,84321,2018,5,1
346800,12,2,15,No,SW,Cache,Conventional,4,3,2386,2016,84321,2019,10,1
325000,12,3,0,No,SW,Cache,Conventional,4,3,2312,2017,84321,2018,6,1
385000,12,3,0,No,SW,Cache,Conventional,4,3,3400,2003,84321,2018,10,1
410900,12,4,0,No,SE,Cache,Conventional,6,3,3530,1976,84321,2020,7,0
180000,13,1,85,No,SW,Cache,FHA,2,3,1420,2016,84321,2018,5,1
204000,13,1,90,No,SW,Cache,Conventional,2,3,1420,2014,84321,2020,5,1
250000,13,2,0,No,SW,Cache,Conventional,5,2,2680,2016,84321,2018,3,1
319900,13,2,0,No,SW,Cache,Conventional,4,3,2411,2011,84321,2019,8,1
325000,13,2,0,Yes,SW,Cache,Conventional,4,3,2626,2013,84321,2019,3,1
277000,14,2,0,No,SW,Cache,Conventional,5,2,2032,1999,84321,2020,5,0
281500,14,2,0,No,SW,Cache,Conventional,4,2,2084,2003,84321,2018,6,1
313900,14,2,0,No,SW,Cache,Conventional,6,3,2830,2004,84321,2019,1,1
416000,14,2,0,No,SW,Cache,VA,6,3,2801,2006,84321,2020,9,1
287000,15,2,15,No,SW,Cache,FHA,5,4,2367,2004,84321,2018,9,1
275000,16,2,0,No,SW,Cache,USDA Rural Development,4,3,1733,2014,84321,2019,12,1
300000,16,2,0,No,SW,Cache,Conventional,5,3,2042,2006,84321,2020,4,1
319000,16,2,0,No,SW,Cache,Conventional,4,3,1887,2005,84321,2020,10,1
219500,17,2,90,No,SW,Cache,Conventional,3,3,1676,2014,84321,2019,12,1
230000,17,2,0,No,SW,Cache,Conventional,4,3,1747,2013,84321,2018,5,1
260000,17,2,0,No,SW,Cache,Conventional,5,3,2236,1972,84321,2018,10,0
281500,17,2,0,No,NW,Cache,Conventional,5,3,2658,2012,84321,2018,8,1
294900,17,2,0,No,SW,Cache,Other,4,3,1942,2009,84321,2019,11,1
299000,17,3,0,No,SW,Cache,USDA Rural Development,4,3,1956,2005,84321,2019,8,1
324000,17,2,0,No,SW,Cache,Conventional,4,3,2516,1999,84321,2019,8,0
343000,17,2,0,No,SW,Cache,Conventional,5,3,2851,2000,84321,2020,2,1
215000,18,0,0,No,SE,Cache,Conventional,4,2,2779,1904,84321,2019,12,0
412000,18,3,0,No,SW,Cache,Conventional,6,4,3568,2016,84321,2019,7,1
269715,19,2,0,No,SW,Cache,Conventional,4,3,2142,2015,84321,2018,6,1
324000,19,3,0,Yes,SW,Cache,FHA,5,3,2675,2005,84321,2018,7,1
380000,19,2,0,No,SW,Cache,Conventional,3,4,2331,2015,84321,2020,9,1
215000,20,2,0,No,SW,Cache,USDA Rural Development,3,2,1361,2002,84321,2018,2,1
230000,20,2,0,No,SW,Cache,FHA,4,2,1698,2005,84321,2018,4,1
245000,20,2,0,No,SW,Cache,Other,4,2,1576,2009,84321,2018,5,1
270000,20,2,0,No,SW,Cache,VA,4,2,1558,2005,84321,2020,1,1
318000,20,2,0,No,SW,Cache,FHA,5,3,2784,2005,84321,2019,11,1
400000,20,3,0,No,SW,Cache,Conventional,4,3,2674,2016,84321,2020,6,1
239900,21,2,0,No,SW,Cache,USDA Rural Development,4,2,1870,2012,84321,2018,8,1
255000,21,2,0,No,SW,Cache,FHA,3,2,2576,2014,84321,2018,10,1
292000,21,2,0,No,SW,Cache,Conventional,5,2,1977,2007,84321,2019,8,1
242000,22,2,0,No,SW,Cache,FHA,4,2,1648,2005,84321,2018,6,1
254900,22,2,0,No,SW,Cache,FHA,4,3,2156,2009,84321,2018,1,1
277000,22,2,0,No,SW,Cache,FHA,4,4,2313,2007,84321,2018,7,1
176000,23,1,85,No,SW,Cache,Cash,2,3,1420,2009,84321,2018,7,1
199900,23,2,85,No,SW,Cache,Cash,3,3,1528,2010,84321,2018,7,1
260000,23,2,0,No,SW,Cache,FHA,5,3,2010,2007,84321,2018,6,1
289000,23,2,105,No,SW,Cache,Cash,3,2,1505,2019,84321,2019,5,1
315000,23,2,15,No,SW,Cache,Conventional,4,3,2384,2015,84321,2019,5,1
325000,23,2,0,No,SW,Cache,Conventional,5,3,3029,2004,84321,2019,12,1
395000,23,2,0,No,SW,Cache,Conventional,4,3,3165,1986,84321,2020,11,0
170049,24,1,85,No,SW,Cache,Conventional,2,3,1420,2017,84321,2019,1,1
218000,24,2,0,No,SW,Cache,FHA,3,3,1620,2011,84321,2018,1,1
220000,24,2,0,Yes,SW,Cache,FHA,4,2,1625,2014,84321,2018,6,1
239999,24,2,0,No,SW,Cache,Conventional,5,2,2184,1972,84321,2018,9,0
273000,24,2,110,No,SW,Cache,Conventional,3,2,1788,2006,84321,2018,8,1
280000,24,2,200,Yes,SW,Cache,FHA,3,3,1770,2016,84321,2020,3,1
184000,25,1,85,No,SW,Cache,Conventional,2,3,1406,2013,84321,2018,8,1
490000,25,2,0,Yes,SE,Cache,Conventional,7,4,3982,1988,84321,2018,4,0
260500,26,2,0,No,SW,Cache,Conventional,5,3,2500,2004,84321,2018,11,1
319900,26,2,0,No,SW,Cache,Conventional,4,3,2285,2016,84321,2019,5,1
330000,26,2,110,No,SW,Cache,Cash,3,2,1789,2005,84321,2020,5,1
251000,27,2,0,No,SW,Cache,Conventional,2,2,2274,1987,84321,2020,7,0
290000,27,2,0,No,SW,Cache,Conventional,4,3,1896,2004,84321,2020,11,1
339900,27,2,0,No,SW,Cache,Other,4,3,1963,2016,84321,2020,6,1
360000,27,8,0,No,SW,Cache,Conventional,3,3,2942,1956,84321,2018,10,0
430000,27,2,0,No,NE,Cache,Conventional,6,3,3554,1994,84321,2019,10,0
240500,28,2,0,No,SW,Cache,Other,3,3,1713,2012,84321,2018,12,1
279900,28,2,0,No,SW,Cache,VA,4,3,2412,2008,84321,2018,6,1
324000,28,2,0,No,SW,Cache,Conventional,4,3,2412,2008,84321,2020,4,1
324900,28,2,0,No,SW,Cache,Conventional,5,3,3004,2004,84321,2019,1,1
285000,29,2,110,No,SW,Cache,Cash,3,2,1789,2005,84321,2018,10,1
166900,30,0,0,No,SW,Cache,Conventional,4,3,2644,1962,84321,2018,1,0
275000,30,2,0,No,SW,Cache,Conventional,3,2,2723,2015,84321,2020,2,1
225000,31,2,90,No,SW,Cache,Conventional,3,3,1683,2008,84321,2019,10,1
339900,31,2,110,No,SW,Cache,Conventional,3,2,2021,2016,84321,2020,6,1
316900,32,2,0,No,SW,Cache,Conventional,5,3,2646,2016,84321,2019,5,1
333000,32,2,0,No,SW,Cache,USDA Rural Development,5,3,2563,2004,84321,2020,7,1
394700,32,2,0,Yes,SW,Cache,FHA,6,4,3768,1973,84321,2018,8,0
244000,33,2,0,No,SW,Cache,USDA Rural Development,3,3,1745,2009,84321,2018,11,1
369900,33,3,0,No,SW,Cache,Conventional,4,3,3600,2018,84321,2019,5,1
244000,34,0,0,No,SW,Cache,FHA,3,2,2648,2013,84321,2018,3,1
280000,34,2,0,Yes,SW,Cache,FHA,4,3,1969,1993,84321,2019,10,0
325000,34,2,0,No,SW,Cache,FHA,5,3,2428,1998,84321,2019,7,0
339000,34,2,0,No,SW,Cache,Conventional,5,4,3063,2005,84321,2019,12,1
390000,34,4,0,No,SW,Cache,Cash,4,3,2781,2012,84321,2020,6,1
435000,34,3,0,No,SW,Cache,Conventional,6,4,3851,1998,84321,2018,6,0
264000,35,2,0,No,SW,Cache,Conventional,4,2,1533,2005,84321,2019,7,1
265000,35,2,0,No,SW,Cache,Conventional,4,3,1897,2005,84321,2019,12,1
242000,35,2,0,No,SW,Cache,Conventional,3,2,2592,2016,84321,2018,3,1
320000,35,2,0,Yes,SW,Cache,FHA,5,3,2548,2000,84321,2020,11,1
276050,36,2,0,No,SW,Cache,Conventional,5,3,2413,2009,84321,2019,1,1
284400,36,2,0,No,SW,Cache,Conventional,4,2,1898,2008,84321,2019,7,1
339900,36,3,0,No,SW,Cache,VA,5,3,3155,2004,84321,2018,9,1
186000,37,1,85,No,SW,Cache,Conventional,2,3,1503,2015,84321,2018,7,1
309000,37,2,0,No,SW,Cache,Conventional,3,3,1670,2018,84321,2020,6,1
355000,37,2,0,No,SW,Cache,Conventional,6,3,3801,2001,84321,2019,3,1
600000,37,3,0,No,SW,Cache,Conventional,5,6,6008,2013,84321,2020,4,1
245500,38,2,0,No,SW,Cache,Conventional,5,2,1976,2006,84321,2018,2,1
324000,38,3,13,No,SW,Cache,Conventional,5,3,2766,1997,84321,2019,1,0
346000,38,3,0,No,SW,Cache,Conventional,5,3,3324,2005,84321,2019,3,1
219000,39,2,0,No,SW,Cache,FHA,5,2,1952,2012,84321,2018,3,1
250000,39,2,110,No,SW,Cache,Conventional,3,2,1587,2005,84321,2018,6,1
284900,39,2,0,No,SW,Cache,Conventional,4,3,2444,2008,84321,2018,7,1
332000,39,2,0,Yes,SW,Cache,Conventional,6,3,2704,2003,84321,2020,5,1
259000,40,2,0,No,SW,Cache,Conventional,3,2,2593,2013,84321,2018,9,1
176000,41,1,85,No,SW,Cache,Conventional,2,3,1218,2011,84321,2018,6,1
345000,41,4,0,No,SW,Cache,Conventional,4,3,2555,2015,84321,2019,8,1
